type,flavor,state,index type,index,year
non-metro,all-transactions,Indiana,index_nsa,466.76,1997
non-metro,all-transactions,Indiana,index_nsa,490.47,1998
non-metro,all-transactions,Indiana,index_nsa,514.12,1999
non-metro,all-transactions,Indiana,index_nsa,534.58,2000
non-metro,all-transactions,Indiana,index_nsa,561.87,2001
non-metro,all-transactions,Indiana,index_nsa,577.31,2002
non-metro,all-transactions,Indiana,index_nsa,593.25,2003
non-metro,all-transactions,Indiana,index_nsa,611.55,2004
non-metro,all-transactions,Indiana,index_nsa,634.88,2005
non-metro,all-transactions,Indiana,index_nsa,642.8,2006
non-metro,all-transactions,Indiana,index_nsa,650.14,2007
non-metro,all-transactions,Indiana,index_nsa,649.54,2008
non-metro,all-transactions,Indiana,index_nsa,641.38,2009
non-metro,all-transactions,Indiana,index_nsa,626.86,2010
non-metro,all-transactions,Indiana,index_nsa,622.15,2011
non-metro,all-transactions,Indiana,index_nsa,624.42,2012
non-metro,all-transactions,Indiana,index_nsa,629.17,2013
non-metro,all-transactions,Indiana,index_nsa,637.25,2014
non-metro,all-transactions,Indiana,index_nsa,658.56,2015
non-metro,all-transactions,Indiana,index_nsa,679.17,2016
non-metro,all-transactions,Indiana,index_nsa,702.58,2017
non-metro,all-transactions,Indiana,index_nsa,741.12,2018
non-metro,all-transactions,Indiana,index_nsa,781.22,2019
non-metro,all-transactions,Indiana,index_nsa,824.27,2020
non-metro,all-transactions,Indiana,index_nsa,936.18,2021
non-metro,all-transactions,Indiana,index_nsa,522.14,2022
non-metro,expanded-data,Indiana,index_nsa,0,1975
non-metro,expanded-data,Indiana,index_nsa,0,1976
non-metro,expanded-data,Indiana,index_nsa,0,1977
non-metro,expanded-data,Indiana,index_nsa,0,1978
non-metro,expanded-data,Indiana,index_nsa,0,1979
non-metro,expanded-data,Indiana,index_nsa,0,1980
non-metro,expanded-data,Indiana,index_nsa,0,1981
non-metro,expanded-data,Indiana,index_nsa,0,1982
non-metro,expanded-data,Indiana,index_nsa,0,1983
non-metro,expanded-data,Indiana,index_nsa,0,1984
non-metro,expanded-data,Indiana,index_nsa,0,1985
non-metro,expanded-data,Indiana,index_nsa,0,1986
non-metro,expanded-data,Indiana,index_nsa,0,1987
non-metro,expanded-data,Indiana,index_nsa,0,1988
non-metro,expanded-data,Indiana,index_nsa,0,1989
non-metro,expanded-data,Indiana,index_nsa,0,1990
non-metro,expanded-data,Indiana,index_nsa,0,1991
non-metro,expanded-data,Indiana,index_nsa,0,1992
non-metro,expanded-data,Indiana,index_nsa,0,1993
non-metro,expanded-data,Indiana,index_nsa,0,1994
non-metro,expanded-data,Indiana,index_nsa,0,1995
non-metro,expanded-data,Indiana,index_nsa,0,1996
non-metro,expanded-data,Indiana,index_nsa,0,1997
non-metro,expanded-data,Indiana,index_nsa,0,1998
non-metro,expanded-data,Indiana,index_nsa,0,1999
non-metro,expanded-data,Indiana,index_nsa,0,2000
non-metro,expanded-data,Indiana,index_nsa,0,2001
non-metro,expanded-data,Indiana,index_nsa,0,2002
non-metro,expanded-data,Indiana,index_nsa,0,2003
non-metro,expanded-data,Indiana,index_nsa,0,2004
non-metro,expanded-data,Indiana,index_nsa,0,2005
non-metro,expanded-data,Indiana,index_nsa,0,2006
non-metro,expanded-data,Indiana,index_nsa,0,2007
non-metro,expanded-data,Indiana,index_nsa,0,2008
non-metro,expanded-data,Indiana,index_nsa,0,2009
non-metro,expanded-data,Indiana,index_nsa,0,2010
non-metro,expanded-data,Indiana,index_nsa,0,2011
non-metro,expanded-data,Indiana,index_nsa,0,2012
non-metro,expanded-data,Indiana,index_nsa,0,2013
non-metro,expanded-data,Indiana,index_nsa,0,2014
non-metro,expanded-data,Indiana,index_nsa,0,2015
non-metro,expanded-data,Indiana,index_nsa,0,2016
non-metro,expanded-data,Indiana,index_nsa,0,2017
non-metro,expanded-data,Indiana,index_nsa,0,2018
non-metro,expanded-data,Indiana,index_nsa,0,2019
non-metro,expanded-data,Indiana,index_nsa,0,2020
non-metro,expanded-data,Indiana,index_nsa,0,2021
non-metro,expanded-data,Indiana,index_nsa,0,2022
non-metro,purchase-only,Indiana,index_nsa,0,1975
non-metro,purchase-only,Indiana,index_nsa,0,1976
non-metro,purchase-only,Indiana,index_nsa,0,1977
non-metro,purchase-only,Indiana,index_nsa,0,1978
non-metro,purchase-only,Indiana,index_nsa,0,1979
non-metro,purchase-only,Indiana,index_nsa,0,1980
non-metro,purchase-only,Indiana,index_nsa,0,1981
non-metro,purchase-only,Indiana,index_nsa,0,1982
non-metro,purchase-only,Indiana,index_nsa,0,1983
non-metro,purchase-only,Indiana,index_nsa,0,1984
non-metro,purchase-only,Indiana,index_nsa,0,1985
non-metro,purchase-only,Indiana,index_nsa,0,1986
non-metro,purchase-only,Indiana,index_nsa,0,1987
non-metro,purchase-only,Indiana,index_nsa,0,1988
non-metro,purchase-only,Indiana,index_nsa,0,1989
non-metro,purchase-only,Indiana,index_nsa,0,1990
non-metro,purchase-only,Indiana,index_nsa,0,1991
non-metro,purchase-only,Indiana,index_nsa,0,1992
non-metro,purchase-only,Indiana,index_nsa,0,1993
non-metro,purchase-only,Indiana,index_nsa,0,1994
non-metro,purchase-only,Indiana,index_nsa,0,1995
non-metro,purchase-only,Indiana,index_nsa,0,1996
non-metro,purchase-only,Indiana,index_nsa,0,1997
non-metro,purchase-only,Indiana,index_nsa,0,1998
non-metro,purchase-only,Indiana,index_nsa,0,1999
non-metro,purchase-only,Indiana,index_nsa,0,2000
non-metro,purchase-only,Indiana,index_nsa,0,2001
non-metro,purchase-only,Indiana,index_nsa,0,2002
non-metro,purchase-only,Indiana,index_nsa,0,2003
non-metro,purchase-only,Indiana,index_nsa,0,2004
non-metro,purchase-only,Indiana,index_nsa,0,2005
non-metro,purchase-only,Indiana,index_nsa,0,2006
non-metro,purchase-only,Indiana,index_nsa,0,2007
non-metro,purchase-only,Indiana,index_nsa,0,2008
non-metro,purchase-only,Indiana,index_nsa,0,2009
non-metro,purchase-only,Indiana,index_nsa,0,2010
non-metro,purchase-only,Indiana,index_nsa,0,2011
non-metro,purchase-only,Indiana,index_nsa,0,2012
non-metro,purchase-only,Indiana,index_nsa,0,2013
non-metro,purchase-only,Indiana,index_nsa,0,2014
non-metro,purchase-only,Indiana,index_nsa,0,2015
non-metro,purchase-only,Indiana,index_nsa,0,2016
non-metro,purchase-only,Indiana,index_nsa,0,2017
non-metro,purchase-only,Indiana,index_nsa,0,2018
non-metro,purchase-only,Indiana,index_nsa,0,2019
non-metro,purchase-only,Indiana,index_nsa,0,2020
non-metro,purchase-only,Indiana,index_nsa,0,2021
non-metro,purchase-only,Indiana,index_nsa,0,2022
traditional,all-transactions,Kansas,index_nsa,251.96,1975
traditional,all-transactions,Kansas,index_nsa,272.84,1976
traditional,all-transactions,Kansas,index_nsa,305.31,1977
traditional,all-transactions,Kansas,index_nsa,345.78,1978
traditional,all-transactions,Kansas,index_nsa,381.47,1979
traditional,all-transactions,Kansas,index_nsa,407.51,1980
traditional,all-transactions,Kansas,index_nsa,409.36,1981
traditional,all-transactions,Kansas,index_nsa,417.39,1982
traditional,all-transactions,Kansas,index_nsa,428.3,1983
traditional,all-transactions,Kansas,index_nsa,430.14,1984
traditional,all-transactions,Kansas,index_nsa,437.25,1985
traditional,all-transactions,Kansas,index_nsa,454.1,1986
traditional,all-transactions,Kansas,index_nsa,465.64,1987
traditional,all-transactions,Kansas,index_nsa,469.41,1988
traditional,all-transactions,Kansas,index_nsa,475.61,1989
traditional,all-transactions,Kansas,index_nsa,476.58,1990
traditional,all-transactions,Kansas,index_nsa,481.56,1991
traditional,all-transactions,Kansas,index_nsa,494.98,1992
traditional,all-transactions,Kansas,index_nsa,510.21,1993
traditional,all-transactions,Kansas,index_nsa,543.15,1994
traditional,all-transactions,Kansas,index_nsa,572.42,1995
traditional,all-transactions,Kansas,index_nsa,599.18,1996
traditional,all-transactions,Kansas,index_nsa,623.78,1997
traditional,all-transactions,Kansas,index_nsa,654.88,1998
traditional,all-transactions,Kansas,index_nsa,689.31,1999
traditional,all-transactions,Kansas,index_nsa,724.69,2000
traditional,all-transactions,Kansas,index_nsa,763.85,2001
traditional,all-transactions,Kansas,index_nsa,796.97,2002
traditional,all-transactions,Kansas,index_nsa,824.36,2003
traditional,all-transactions,Kansas,index_nsa,860.13,2004
traditional,all-transactions,Kansas,index_nsa,899.1,2005
traditional,all-transactions,Kansas,index_nsa,927.43,2006
traditional,all-transactions,Kansas,index_nsa,952.05,2007
traditional,all-transactions,Kansas,index_nsa,950.48,2008
traditional,all-transactions,Kansas,index_nsa,946.75,2009
traditional,all-transactions,Kansas,index_nsa,936.89,2010
traditional,all-transactions,Kansas,index_nsa,922.78,2011
traditional,all-transactions,Kansas,index_nsa,924.88,2012
traditional,all-transactions,Kansas,index_nsa,933.2,2013
traditional,all-transactions,Kansas,index_nsa,955.19,2014
traditional,all-transactions,Kansas,index_nsa,988,2015
traditional,all-transactions,Kansas,index_nsa,1030.08,2016
traditional,all-transactions,Kansas,index_nsa,1074.13,2017
traditional,all-transactions,Kansas,index_nsa,1125.55,2018
traditional,all-transactions,Kansas,index_nsa,1173.02,2019
traditional,all-transactions,Kansas,index_nsa,1234.99,2020
traditional,all-transactions,Kansas,index_nsa,1384.85,2021
traditional,all-transactions,Kansas,index_nsa,776.75,2022
traditional,expanded-data,Kansas,index_nsa,0,1975
traditional,expanded-data,Kansas,index_nsa,0,1976
traditional,expanded-data,Kansas,index_nsa,0,1977
traditional,expanded-data,Kansas,index_nsa,0,1978
traditional,expanded-data,Kansas,index_nsa,0,1979
traditional,expanded-data,Kansas,index_nsa,0,1980
traditional,expanded-data,Kansas,index_nsa,0,1981
traditional,expanded-data,Kansas,index_nsa,0,1982
traditional,expanded-data,Kansas,index_nsa,0,1983
traditional,expanded-data,Kansas,index_nsa,0,1984
traditional,expanded-data,Kansas,index_nsa,0,1985
traditional,expanded-data,Kansas,index_nsa,0,1986
traditional,expanded-data,Kansas,index_nsa,0,1987
traditional,expanded-data,Kansas,index_nsa,0,1988
traditional,expanded-data,Kansas,index_nsa,0,1989
traditional,expanded-data,Kansas,index_nsa,0,1990
traditional,expanded-data,Kansas,index_nsa,400.23,1991
traditional,expanded-data,Kansas,index_nsa,411.1,1992
traditional,expanded-data,Kansas,index_nsa,429.32,1993
traditional,expanded-data,Kansas,index_nsa,456.07,1994
traditional,expanded-data,Kansas,index_nsa,480.29,1995
traditional,expanded-data,Kansas,index_nsa,501.01,1996
traditional,expanded-data,Kansas,index_nsa,520.13,1997
traditional,expanded-data,Kansas,index_nsa,552.79,1998
traditional,expanded-data,Kansas,index_nsa,587.53,1999
traditional,expanded-data,Kansas,index_nsa,616.87,2000
traditional,expanded-data,Kansas,index_nsa,646.24,2001
traditional,expanded-data,Kansas,index_nsa,672.34,2002
traditional,expanded-data,Kansas,index_nsa,696.53,2003
traditional,expanded-data,Kansas,index_nsa,722.21,2004
traditional,expanded-data,Kansas,index_nsa,747.77,2005
traditional,expanded-data,Kansas,index_nsa,774.46,2006
traditional,expanded-data,Kansas,index_nsa,790.44,2007
traditional,expanded-data,Kansas,index_nsa,787.86,2008
traditional,expanded-data,Kansas,index_nsa,778.32,2009
traditional,expanded-data,Kansas,index_nsa,763.27,2010
traditional,expanded-data,Kansas,index_nsa,733.16,2011
traditional,expanded-data,Kansas,index_nsa,744.38,2012
traditional,expanded-data,Kansas,index_nsa,762.66,2013
traditional,expanded-data,Kansas,index_nsa,791.8,2014
traditional,expanded-data,Kansas,index_nsa,821.31,2015
traditional,expanded-data,Kansas,index_nsa,862.03,2016
traditional,expanded-data,Kansas,index_nsa,903.74,2017
traditional,expanded-data,Kansas,index_nsa,949.35,2018
traditional,expanded-data,Kansas,index_nsa,999.01,2019
traditional,expanded-data,Kansas,index_nsa,1074.49,2020
traditional,expanded-data,Kansas,index_nsa,1230.2,2021
traditional,expanded-data,Kansas,index_nsa,682.46,2022
traditional,purchase-only,Kansas,index_nsa,0,1975
traditional,purchase-only,Kansas,index_nsa,0,1976
traditional,purchase-only,Kansas,index_nsa,0,1977
traditional,purchase-only,Kansas,index_nsa,0,1978
traditional,purchase-only,Kansas,index_nsa,0,1979
traditional,purchase-only,Kansas,index_nsa,0,1980
traditional,purchase-only,Kansas,index_nsa,0,1981
traditional,purchase-only,Kansas,index_nsa,0,1982
traditional,purchase-only,Kansas,index_nsa,0,1983
traditional,purchase-only,Kansas,index_nsa,0,1984
traditional,purchase-only,Kansas,index_nsa,0,1985
traditional,purchase-only,Kansas,index_nsa,0,1986
traditional,purchase-only,Kansas,index_nsa,0,1987
traditional,purchase-only,Kansas,index_nsa,0,1988
traditional,purchase-only,Kansas,index_nsa,0,1989
traditional,purchase-only,Kansas,index_nsa,0,1990
traditional,purchase-only,Kansas,index_nsa,401.11,1991
traditional,purchase-only,Kansas,index_nsa,412.25,1992
traditional,purchase-only,Kansas,index_nsa,432.83,1993
traditional,purchase-only,Kansas,index_nsa,460.35,1994
traditional,purchase-only,Kansas,index_nsa,484.9,1995
traditional,purchase-only,Kansas,index_nsa,505.59,1996
traditional,purchase-only,Kansas,index_nsa,524.16,1997
traditional,purchase-only,Kansas,index_nsa,554.77,1998
traditional,purchase-only,Kansas,index_nsa,587.21,1999
traditional,purchase-only,Kansas,index_nsa,611.59,2000
traditional,purchase-only,Kansas,index_nsa,638.26,2001
traditional,purchase-only,Kansas,index_nsa,662.27,2002
traditional,purchase-only,Kansas,index_nsa,688.44,2003
traditional,purchase-only,Kansas,index_nsa,717.37,2004
traditional,purchase-only,Kansas,index_nsa,745.66,2005
traditional,purchase-only,Kansas,index_nsa,776.73,2006
traditional,purchase-only,Kansas,index_nsa,797.66,2007
traditional,purchase-only,Kansas,index_nsa,786.07,2008
traditional,purchase-only,Kansas,index_nsa,779.17,2009
traditional,purchase-only,Kansas,index_nsa,766.24,2010
traditional,purchase-only,Kansas,index_nsa,741.19,2011
traditional,purchase-only,Kansas,index_nsa,757.39,2012
traditional,purchase-only,Kansas,index_nsa,770.53,2013
traditional,purchase-only,Kansas,index_nsa,802.81,2014
traditional,purchase-only,Kansas,index_nsa,828.92,2015
traditional,purchase-only,Kansas,index_nsa,871.59,2016
traditional,purchase-only,Kansas,index_nsa,910.51,2017
traditional,purchase-only,Kansas,index_nsa,959.73,2018
traditional,purchase-only,Kansas,index_nsa,1007.24,2019
traditional,purchase-only,Kansas,index_nsa,1086.64,2020
traditional,purchase-only,Kansas,index_nsa,1242.02,2021
traditional,purchase-only,Kansas,index_nsa,691.57,2022
non-metro,all-transactions,Kansas,index_nsa,0,1975
non-metro,all-transactions,Kansas,index_nsa,0,1976
non-metro,all-transactions,Kansas,index_nsa,0,1977
non-metro,all-transactions,Kansas,index_nsa,0,1978
non-metro,all-transactions,Kansas,index_nsa,0,1979
non-metro,all-transactions,Kansas,index_nsa,0,1980
non-metro,all-transactions,Kansas,index_nsa,0,1981
non-metro,all-transactions,Kansas,index_nsa,0,1982
non-metro,all-transactions,Kansas,index_nsa,0,1983
non-metro,all-transactions,Kansas,index_nsa,0,1984
non-metro,all-transactions,Kansas,index_nsa,0,1985
non-metro,all-transactions,Kansas,index_nsa,0,1986
non-metro,all-transactions,Kansas,index_nsa,0,1987
non-metro,all-transactions,Kansas,index_nsa,0,1988
non-metro,all-transactions,Kansas,index_nsa,0,1989
non-metro,all-transactions,Kansas,index_nsa,0,1990
non-metro,all-transactions,Kansas,index_nsa,0,1991
non-metro,all-transactions,Kansas,index_nsa,0,1992
non-metro,all-transactions,Kansas,index_nsa,0,1993
non-metro,all-transactions,Kansas,index_nsa,0,1994
non-metro,all-transactions,Kansas,index_nsa,415.63,1995
non-metro,all-transactions,Kansas,index_nsa,439.68,1996
non-metro,all-transactions,Kansas,index_nsa,460.52,1997
non-metro,all-transactions,Kansas,index_nsa,479.83,1998
non-metro,all-transactions,Kansas,index_nsa,495.73,1999
non-metro,all-transactions,Kansas,index_nsa,510.87,2000
non-metro,all-transactions,Kansas,index_nsa,534.91,2001
non-metro,all-transactions,Kansas,index_nsa,552.73,2002
non-metro,all-transactions,Kansas,index_nsa,569.29,2003
non-metro,all-transactions,Kansas,index_nsa,591.25,2004
non-metro,all-transactions,Kansas,index_nsa,611.37,2005
non-metro,all-transactions,Kansas,index_nsa,635.01,2006
non-metro,all-transactions,Kansas,index_nsa,654.53,2007
non-metro,all-transactions,Kansas,index_nsa,663.11,2008
non-metro,all-transactions,Kansas,index_nsa,671.32,2009
non-metro,all-transactions,Kansas,index_nsa,674.15,2010
non-metro,all-transactions,Kansas,index_nsa,674.04,2011
non-metro,all-transactions,Kansas,index_nsa,685.81,2012
non-metro,all-transactions,Kansas,index_nsa,694.14,2013
non-metro,all-transactions,Kansas,index_nsa,711.63,2014
non-metro,all-transactions,Kansas,index_nsa,728.71,2015
non-metro,all-transactions,Kansas,index_nsa,752.9,2016
non-metro,all-transactions,Kansas,index_nsa,769.06,2017
non-metro,all-transactions,Kansas,index_nsa,782.06,2018
non-metro,all-transactions,Kansas,index_nsa,811.21,2019
non-metro,all-transactions,Kansas,index_nsa,846.87,2020
non-metro,all-transactions,Kansas,index_nsa,935.94,2021
non-metro,all-transactions,Kansas,index_nsa,516.16,2022
non-metro,expanded-data,Kansas,index_nsa,0,1975
non-metro,expanded-data,Kansas,index_nsa,0,1976
non-metro,expanded-data,Kansas,index_nsa,0,1977
non-metro,expanded-data,Kansas,index_nsa,0,1978
non-metro,expanded-data,Kansas,index_nsa,0,1979
non-metro,expanded-data,Kansas,index_nsa,0,1980
non-metro,expanded-data,Kansas,index_nsa,0,1981
non-metro,expanded-data,Kansas,index_nsa,0,1982
non-metro,expanded-data,Kansas,index_nsa,0,1983
non-metro,expanded-data,Kansas,index_nsa,0,1984
non-metro,expanded-data,Kansas,index_nsa,0,1985
non-metro,expanded-data,Kansas,index_nsa,0,1986
non-metro,expanded-data,Kansas,index_nsa,0,1987
non-metro,expanded-data,Kansas,index_nsa,0,1988
non-metro,expanded-data,Kansas,index_nsa,0,1989
non-metro,expanded-data,Kansas,index_nsa,0,1990
non-metro,expanded-data,Kansas,index_nsa,0,1991
non-metro,expanded-data,Kansas,index_nsa,0,1992
non-metro,expanded-data,Kansas,index_nsa,0,1993
non-metro,expanded-data,Kansas,index_nsa,0,1994
non-metro,expanded-data,Kansas,index_nsa,0,1995
non-metro,expanded-data,Kansas,index_nsa,0,1996
non-metro,expanded-data,Kansas,index_nsa,0,1997
non-metro,expanded-data,Kansas,index_nsa,0,1998
non-metro,expanded-data,Kansas,index_nsa,0,1999
non-metro,expanded-data,Kansas,index_nsa,0,2000
non-metro,expanded-data,Kansas,index_nsa,0,2001
non-metro,expanded-data,Kansas,index_nsa,0,2002
non-metro,expanded-data,Kansas,index_nsa,0,2003
non-metro,expanded-data,Kansas,index_nsa,0,2004
non-metro,expanded-data,Kansas,index_nsa,0,2005
non-metro,expanded-data,Kansas,index_nsa,0,2006
non-metro,expanded-data,Kansas,index_nsa,0,2007
non-metro,expanded-data,Kansas,index_nsa,0,2008
non-metro,expanded-data,Kansas,index_nsa,0,2009
non-metro,expanded-data,Kansas,index_nsa,0,2010
non-metro,expanded-data,Kansas,index_nsa,0,2011
non-metro,expanded-data,Kansas,index_nsa,0,2012
non-metro,expanded-data,Kansas,index_nsa,0,2013
non-metro,expanded-data,Kansas,index_nsa,0,2014
non-metro,expanded-data,Kansas,index_nsa,0,2015
non-metro,expanded-data,Kansas,index_nsa,0,2016
non-metro,expanded-data,Kansas,index_nsa,0,2017
non-metro,expanded-data,Kansas,index_nsa,0,2018
non-metro,expanded-data,Kansas,index_nsa,0,2019
non-metro,expanded-data,Kansas,index_nsa,0,2020
non-metro,expanded-data,Kansas,index_nsa,0,2021
non-metro,expanded-data,Kansas,index_nsa,0,2022
non-metro,purchase-only,Kansas,index_nsa,0,1975
non-metro,purchase-only,Kansas,index_nsa,0,1976
non-metro,purchase-only,Kansas,index_nsa,0,1977
non-metro,purchase-only,Kansas,index_nsa,0,1978
non-metro,purchase-only,Kansas,index_nsa,0,1979
non-metro,purchase-only,Kansas,index_nsa,0,1980
non-metro,purchase-only,Kansas,index_nsa,0,1981
non-metro,purchase-only,Kansas,index_nsa,0,1982
non-metro,purchase-only,Kansas,index_nsa,0,1983
non-metro,purchase-only,Kansas,index_nsa,0,1984
non-metro,purchase-only,Kansas,index_nsa,0,1985
non-metro,purchase-only,Kansas,index_nsa,0,1986
non-metro,purchase-only,Kansas,index_nsa,0,1987
non-metro,purchase-only,Kansas,index_nsa,0,1988
non-metro,purchase-only,Kansas,index_nsa,0,1989
non-metro,purchase-only,Kansas,index_nsa,0,1990
non-metro,purchase-only,Kansas,index_nsa,0,1991
non-metro,purchase-only,Kansas,index_nsa,0,1992
non-metro,purchase-only,Kansas,index_nsa,0,1993
non-metro,purchase-only,Kansas,index_nsa,0,1994
non-metro,purchase-only,Kansas,index_nsa,0,1995
non-metro,purchase-only,Kansas,index_nsa,0,1996
non-metro,purchase-only,Kansas,index_nsa,0,1997
non-metro,purchase-only,Kansas,index_nsa,0,1998
non-metro,purchase-only,Kansas,index_nsa,0,1999
non-metro,purchase-only,Kansas,index_nsa,0,2000
non-metro,purchase-only,Kansas,index_nsa,0,2001
non-metro,purchase-only,Kansas,index_nsa,0,2002
non-metro,purchase-only,Kansas,index_nsa,0,2003
non-metro,purchase-only,Kansas,index_nsa,0,2004
non-metro,purchase-only,Kansas,index_nsa,0,2005
non-metro,purchase-only,Kansas,index_nsa,0,2006
non-metro,purchase-only,Kansas,index_nsa,0,2007
non-metro,purchase-only,Kansas,index_nsa,0,2008
non-metro,purchase-only,Kansas,index_nsa,0,2009
non-metro,purchase-only,Kansas,index_nsa,0,2010
non-metro,purchase-only,Kansas,index_nsa,0,2011
non-metro,purchase-only,Kansas,index_nsa,0,2012
non-metro,purchase-only,Kansas,index_nsa,0,2013
non-metro,purchase-only,Kansas,index_nsa,0,2014
non-metro,purchase-only,Kansas,index_nsa,0,2015
non-metro,purchase-only,Kansas,index_nsa,0,2016
non-metro,purchase-only,Kansas,index_nsa,0,2017
non-metro,purchase-only,Kansas,index_nsa,0,2018
non-metro,purchase-only,Kansas,index_nsa,0,2019
non-metro,purchase-only,Kansas,index_nsa,0,2020
non-metro,purchase-only,Kansas,index_nsa,0,2021
non-metro,purchase-only,Kansas,index_nsa,0,2022
traditional,all-transactions,Kentucky,index_nsa,264.96,1975
traditional,all-transactions,Kentucky,index_nsa,276.4,1976
traditional,all-transactions,Kentucky,index_nsa,298.25,1977
traditional,all-transactions,Kentucky,index_nsa,345.69,1978
traditional,all-transactions,Kentucky,index_nsa,389.42,1979
traditional,all-transactions,Kentucky,index_nsa,406.7,1980
traditional,all-transactions,Kentucky,index_nsa,419.91,1981
traditional,all-transactions,Kentucky,index_nsa,424.52,1982
traditional,all-transactions,Kentucky,index_nsa,437.17,1983
traditional,all-transactions,Kentucky,index_nsa,448.58,1984
traditional,all-transactions,Kentucky,index_nsa,461.04,1985
traditional,all-transactions,Kentucky,index_nsa,483.61,1986
traditional,all-transactions,Kentucky,index_nsa,509.85,1987
traditional,all-transactions,Kentucky,index_nsa,535.81,1988
traditional,all-transactions,Kentucky,index_nsa,560.94,1989
traditional,all-transactions,Kentucky,index_nsa,577.22,1990
traditional,all-transactions,Kentucky,index_nsa,596.26,1991
traditional,all-transactions,Kentucky,index_nsa,618.01,1992
traditional,all-transactions,Kentucky,index_nsa,640.52,1993
traditional,all-transactions,Kentucky,index_nsa,679.06,1994
traditional,all-transactions,Kentucky,index_nsa,714.93,1995
traditional,all-transactions,Kentucky,index_nsa,747.45,1996
traditional,all-transactions,Kentucky,index_nsa,780.33,1997
traditional,all-transactions,Kentucky,index_nsa,814.93,1998
traditional,all-transactions,Kentucky,index_nsa,850.18,1999
traditional,all-transactions,Kentucky,index_nsa,886.95,2000
traditional,all-transactions,Kentucky,index_nsa,930.54,2001
traditional,all-transactions,Kentucky,index_nsa,961.65,2002
traditional,all-transactions,Kentucky,index_nsa,996.85,2003
traditional,all-transactions,Kentucky,index_nsa,1043.9,2004
traditional,all-transactions,Kentucky,index_nsa,1096.28,2005
traditional,all-transactions,Kentucky,index_nsa,1131.9,2006
traditional,all-transactions,Kentucky,index_nsa,1158.77,2007
traditional,all-transactions,Kentucky,index_nsa,1165.74,2008
traditional,all-transactions,Kentucky,index_nsa,1156.68,2009
traditional,all-transactions,Kentucky,index_nsa,1143.26,2010
traditional,all-transactions,Kentucky,index_nsa,1129.46,2011
traditional,all-transactions,Kentucky,index_nsa,1135.65,2012
traditional,all-transactions,Kentucky,index_nsa,1142.1,2013
traditional,all-transactions,Kentucky,index_nsa,1156.99,2014
traditional,all-transactions,Kentucky,index_nsa,1198.13,2015
traditional,all-transactions,Kentucky,index_nsa,1243.48,2016
traditional,all-transactions,Kentucky,index_nsa,1301.47,2017
traditional,all-transactions,Kentucky,index_nsa,1356.88,2018
traditional,all-transactions,Kentucky,index_nsa,1415.52,2019
traditional,all-transactions,Kentucky,index_nsa,1487.3,2020
traditional,all-transactions,Kentucky,index_nsa,1663.75,2021
traditional,all-transactions,Kentucky,index_nsa,932.95,2022
traditional,expanded-data,Kentucky,index_nsa,0,1975
traditional,expanded-data,Kentucky,index_nsa,0,1976
traditional,expanded-data,Kentucky,index_nsa,0,1977
traditional,expanded-data,Kentucky,index_nsa,0,1978
traditional,expanded-data,Kentucky,index_nsa,0,1979
traditional,expanded-data,Kentucky,index_nsa,0,1980
traditional,expanded-data,Kentucky,index_nsa,0,1981
traditional,expanded-data,Kentucky,index_nsa,0,1982
traditional,expanded-data,Kentucky,index_nsa,0,1983
traditional,expanded-data,Kentucky,index_nsa,0,1984
traditional,expanded-data,Kentucky,index_nsa,0,1985
traditional,expanded-data,Kentucky,index_nsa,0,1986
traditional,expanded-data,Kentucky,index_nsa,0,1987
traditional,expanded-data,Kentucky,index_nsa,0,1988
traditional,expanded-data,Kentucky,index_nsa,0,1989
traditional,expanded-data,Kentucky,index_nsa,0,1990
traditional,expanded-data,Kentucky,index_nsa,402.99,1991
traditional,expanded-data,Kentucky,index_nsa,416.16,1992
traditional,expanded-data,Kentucky,index_nsa,436.64,1993
traditional,expanded-data,Kentucky,index_nsa,463.05,1994
traditional,expanded-data,Kentucky,index_nsa,485.69,1995
traditional,expanded-data,Kentucky,index_nsa,506.68,1996
traditional,expanded-data,Kentucky,index_nsa,527.62,1997
traditional,expanded-data,Kentucky,index_nsa,547.52,1998
traditional,expanded-data,Kentucky,index_nsa,578.34,1999
traditional,expanded-data,Kentucky,index_nsa,606.13,2000
traditional,expanded-data,Kentucky,index_nsa,626.07,2001
traditional,expanded-data,Kentucky,index_nsa,646.7,2002
traditional,expanded-data,Kentucky,index_nsa,672.32,2003
traditional,expanded-data,Kentucky,index_nsa,700.73,2004
traditional,expanded-data,Kentucky,index_nsa,727.57,2005
traditional,expanded-data,Kentucky,index_nsa,749.62,2006
traditional,expanded-data,Kentucky,index_nsa,751.91,2007
traditional,expanded-data,Kentucky,index_nsa,728.6,2008
traditional,expanded-data,Kentucky,index_nsa,707.37,2009
traditional,expanded-data,Kentucky,index_nsa,693.63,2010
traditional,expanded-data,Kentucky,index_nsa,665.51,2011
traditional,expanded-data,Kentucky,index_nsa,673.82,2012
traditional,expanded-data,Kentucky,index_nsa,694.27,2013
traditional,expanded-data,Kentucky,index_nsa,714.64,2014
traditional,expanded-data,Kentucky,index_nsa,747.01,2015
traditional,expanded-data,Kentucky,index_nsa,786.56,2016
traditional,expanded-data,Kentucky,index_nsa,832.48,2017
traditional,expanded-data,Kentucky,index_nsa,879.53,2018
traditional,expanded-data,Kentucky,index_nsa,926.31,2019
traditional,expanded-data,Kentucky,index_nsa,996.99,2020
